t,x,y,vx,vy,theta,thr,wind_vx,wind_vy,r
91,417.2428545814407,721.1683290088621,25.439799839996976,-1.0527990105695733,0.1745,0.25,0.0,0.0,-0.3380905794874455
92,419.7757302743663,721.0583231234425,25.21771401851448,-1.1473186978223506,0.1745,0.25,0.0,0.0,-0.42022020236076674
93,422.2900835680733,720.9394030741515,25.069351855625886,-1.2310822879963854,0.1745,1.0,0.0,0.0,-0.49230838000718835
94,424.78955181710614,720.8121586945648,24.92001312502986,-1.3138053037386739,0.1745,1.0,0.0,0.0,-0.5644427926515707
95,427.2715783346933,720.6762478249572,24.720517226713504,-1.4044120884141074,0.1745,0.5,0.0,0.0,-0.6460631692401904
96,429.73609881815196,720.5316358549635,24.56989244246018,-1.487827311459685,0.1745,1.0,0.0,0.0,-0.7207293429667733
97,432.1855104877318,720.3787171589164,24.418340949136336,-1.5705466094812675,0.1745,1.0,0.0,0.0,-0.7957684867195547
98,434.62670626762593,720.2049595952292,24.405574648746963,-1.9046046642632721,0.08725,1.0,0.0,0.0,-1.06888674451816
99,437.05768964848613,720.0122006984925,24.214092968456576,-1.950573270469429,0.1745,0.75,0.0,0.0,-1.118973815425973
100,439.46959734481436,719.8145009065447,24.024060958108365,-2.0034225684867106,0.1745,0.75,0.0,0.0,-1.1754301174145507
101,441.8637885400082,719.6114365747795,23.85976294576883,-2.0578640668166353,0.1745,1.0,0.0,0.0,-1.232239501511056
102,444.23911653551806,719.4022909788963,23.64679696442837,-2.1250478508470914,0.1745,0.5,0.0,0.0,-1.3041432139310547
103,446.5919613892645,719.1859251887406,23.41010011050057,-2.2022679522672552,0.1745,0.25,0.0,0.0,-1.3876893232495062
104,448.92364218156575,718.9619693197944,23.223515735524508,-2.27684942665578,0.1745,0.75,0.0,0.0,-1.466422681352522
105,451.2378994713137,718.7306156460218,23.06163005943486,-2.3502240487967967,0.1745,1.0,0.0,0.0,-1.5431731572181449
106,453.53595230841853,718.4918390871817,22.89942668266187,-2.4253071280045595,0.1745,1.0,0.0,0.0,-1.622455984980426
107,455.81776527817516,718.2454763098708,22.73683271247031,-2.5019484182124963,0.1745,1.0,0.0,0.0,-1.7041975069777289
108,458.0820650311652,717.9911607654084,22.549162347330007,-2.5843624710371875,0.1745,0.75,0.0,0.0,-1.7946073002363643
109,460.3288156586692,717.728700322001,22.385850202750536,-2.664846397108815,0.1745,1.0,0.0,0.0,-1.882183268814621
110,462.55920395471765,717.4581366070116,22.221915718218284,-2.746427902679058,0.1745,1.0,0.0,0.0,-1.971998334632343
111,464.7731655455626,717.1793624552972,22.057316098681433,-2.8290551316091954,0.1745,1.0,0.0,0.0,-2.0640595113553912
112,466.97063190077546,716.8922754168857,21.89201100557487,-2.912685636621941,0.1745,1.0,0.0,0.0,-2.1583828233059217
113,469.1490685209117,716.5963428479201,21.676721397150843,-3.005965742688059,0.1745,0.5,0.0,0.0,-2.269001707651514
114,471.3084244666714,716.2913599770609,21.51039751804307,-3.0936916744965135,0.1745,1.0,0.0,0.0,-2.3701690726156874
115,473.4486397777868,715.9771385498719,21.293908704264677,-3.1907368692824503,0.1745,0.5,0.0,0.0,-2.4881983801202145
116,475.56841521637324,715.653286882586,21.101600067463792,-3.2862964764363367,0.1745,0.75,0.0,0.0,-2.6035765576455114
117,477.6701496062424,715.3200211302075,20.933087729919066,-3.379018571135822,0.1745,1.0,0.0,0.0,-2.7146426017321175
118,479.7537447188685,714.9772498248974,20.738814522603555,-3.4764075350648898,0.1745,0.75,0.0,0.0,-2.8357303769441344
119,481.8190987843915,714.6248815466568,20.56826678785549,-3.5709580297480024,0.1745,1.0,0.0,0.0,-2.952285206639243
120,483.86610645978305,714.2628249322207,20.371886719975855,-3.670174258972129,0.1745,0.75,0.0,0.0,-3.0794034454834858
121,485.8946587663054,713.8909883328366,20.19915941047091,-3.7665577287096794,0.1745,1.0,0.0,0.0,-3.2017625396300673
122,487.90587405498513,713.5094968888133,20.025146363123675,-3.863271151757963,0.1745,1.0,0.0,0.0,-3.326507127229446
123,489.89716132644355,713.1178796416177,19.800599066044644,-3.969073792152979,0.1745,0.5,0.0,0.0,-3.471754184265092
124,491.8671845698809,712.7157642204887,19.599865802703015,-4.0732346304271525,0.1745,0.75,0.0,0.0,-3.613446192501615
125,493.8170751033988,712.3031641321192,19.397944867654555,-4.178767136964979,0.1745,0.75,0.0,0.0,-3.759248943927103
126,495.7479419539494,711.8801615021936,19.21939214335725,-4.281285461546832,0.1745,1.0,0.0,0.0,-3.8994934337423603
127,497.66744244462507,711.4391070195943,19.170617670156304,-4.5398041904392,0.08725,1.0,0.0,0.0,-4.166701552013396
128,499.5804250116433,710.973419365867,19.089033670207805,-4.773948884106719,0.08725,0.75,0.0,0.0,-4.417685941532532
129,501.4792471418553,710.4932284900035,18.887408934032326,-4.829868633163559,0.1745,1.0,0.0,0.0,-4.523819662741122
130,503.36731166467814,709.99125003998,18.87388152242422,-5.209700367307112,0.0,0.5,0.0,0.0,-4.9034658754488065
131,505.2496116819628,709.461627379544,18.772118823268766,-5.382752841411742,0.08725,0.75,0.0,0.0,-5.102369562649436
132,507.1268796859255,708.9072693899212,18.77324125598493,-5.7044069510440325,0.0,0.75,0.0,0.0,-5.41758344896712
133,509.0089374246095,708.313735315194,18.86791351769563,-6.166274543501935,-0.08725,1.0,0.0,0.0,-5.835511249379782
134,510.9003163736772,707.6767493746077,18.959665463658535,-6.573444268225363,-0.08725,1.0,0.0,0.0,-6.193261178574337
135,512.7994743681658,707.0016466915565,19.02349442611366,-6.928609392798005,-0.08725,0.75,0.0,0.0,-6.504538873414325
136,514.704864538858,706.2932349826187,19.084308987732197,-7.239624785957451,-0.08725,0.75,0.0,0.0,-6.770951425993444
137,516.6203741408585,705.5457249547674,19.225883052277425,-7.7105757710701095,-0.1745,1.0,0.0,0.0,-7.1481138314068025
138,518.5489416983824,704.754203311349,19.345468098199387,-8.119857097296867,-0.1745,0.75,0.0,0.0,-7.468319524211319
139,520.4907992377074,703.9241040748391,19.49168268830224,-8.482127632900792,-0.1745,1.0,0.0,0.0,-7.729901095999398
140,522.4449023481835,703.0605775027476,19.590379521220914,-8.788403808928605,-0.1745,0.5,0.0,0.0,-7.95537054394128
141,524.4113984525368,702.168019324535,19.739542565843728,-9.062759755324866,-0.1745,1.0,0.0,0.0,-8.130223074644968
142,526.3904111796976,701.2503670939313,19.840711977372067,-9.290284856747341,-0.1745,0.5,0.0,0.0,-8.281045823294262
143,528.3808156030179,700.3113383713041,19.967376489034923,-9.490289595796474,-0.1745,0.75,0.0,0.0,-8.396922305148834
144,530.3851622882393,699.3535488462674,20.11955721539141,-9.665500904939721,-0.1745,1.0,0.0,0.0,-8.480800504088599
