t,x,y,vx,vy,theta
267,1510.8897676484528,707.5874446601673,34.66220520975494,-3.2219887542575316,-0.1745
268,1514.3485599578926,707.2969407522779,34.513640979040495,-2.5880894035303594,0.0
269,1517.8006151468123,707.0057874761635,34.52746279935393,-3.2349761187573245,-0.1745
270,1521.245940718996,706.7137465655973,34.37904864432016,-2.6058420925664874,0.0
271,1524.684584366824,706.4210551510967,34.39382431224225,-3.2479861974454707,-0.1745
272,1528.1165532943432,706.1274779869408,34.2455542381424,-2.623557085671039,0.0
273,1531.5418943719408,705.83324919017,34.261267313808474,-3.2610188497433876,-0.1745
274,1534.9606145092432,705.5381364684736,34.11313543223902,-2.641235584185566,0.0
275,1538.3727597712439,705.2423709910037,34.12976980777512,-3.274073965212581,-0.1745
276,1541.7783367782995,704.9457233535076,33.9817703333366,-2.658878784709627,0.0
277,1545.1773908061461,704.6484218411314,33.99931022359594,-3.2871514628142546,-0.1745
278,1548.5699281908583,704.3502398740162,33.851437470648285,-2.676487879489337,0.0
279,1551.9559934346023,704.0514029155315,33.869867404231684,-3.300251290203348,-0.1745
280,1555.335592594001,703.7516871481814,33.722115783740506,-2.694064056798462,0.0
281,1558.7087694129025,703.4513152741887,33.74142059428998,-3.313373423055788,-0.1745
282,1562.075529673155,703.1500661779703,33.59378461076014,-2.71160850131262,0.0
283,1565.4359163751187,702.8481598596833,33.61394942851532,-3.3265178644277995,-0.1745
284,1568.7899350303949,702.545377846738,33.46642367700834,-2.7291223944771477,0.0
285,1572.137627910276,702.2419374948068,33.487433920615835,-3.3396846441461627,-0.1745
286,1575.479000260499,701.9376229168561,33.340013083847886,-2.7466069148691625,0.0
287,1578.8140936373122,701.6326488802011,33.36185445241398,-3.3528738182283893,-0.1745
288,1582.1429130248296,701.326802027362,33.21453329793125,-2.764063238554323,0.0
289,1585.4654992778915,701.0202945920176,33.23719176330894,-3.366085468331818,-0.1745
290,1588.7818571230937,700.7129156916291,33.089965140737306,-2.7814925394387675,0.0
291,1592.0920267271324,700.4048750795956,33.11342694003882,-3.379319701230683,-0.1745
292,1595.3960125630547,700.0959642950532,32.96628977840496,-2.798895989616707,0.0
293,1598.6938541223114,699.7863906631565,32.99054140673136,-3.392576648320268,-0.1745
294,1601.9855556282407,699.4759480927547,32.84348871185238,-2.816274759714116,0.0
295,1605.2711559095949,699.1648415315117,32.86851691523225,-3.4058564651473,-0.1745
296,1608.550658943715,698.8528672072929,32.721543767171134,-2.8336300192289468,0.0
297,1611.8241029088585,698.5402277397832,32.74733553570051,-3.419159330965763,-0.1745
298,1615.0914915399578,698.2267216263915,32.600437086284785,-2.850962936868293,0.0
299,1618.3528623766451,697.9125492071322,32.62697964746092,-3.4324854483173897,-0.1745
300,1621.6082189149113,697.5975112006722,32.48015111786199,-2.8682746808829016,0.0
301,1624.8575980673095,697.2818057144963,32.507431930103834,-3.4458350426360926,-0.1745
302,1628.1010030942384,696.9652356413945,32.360668608474526,-2.88556641939941,0.0
